ID do hospede,Nome do hospede,Cidade,Bairro,Tipo de imovel,Preço,Minimo de noite,Numero de avaliações,Ultima avaliação,Avaliação por mês,contagem calculada de listagens de hospede,disponibilidade 365
104816559,Cecily,Brooklyn,Bergen Beach,Private room,85,3,30,7/1/2019,115,1,90
11206175,Kris,Queens,Maspeth,Private room,37,30,10,5/17/2019,33,2,363
52347885,Nicole,Brooklyn,Flatlands,Private room,34,2,94,6/15/2019,314,2,70
61804662,Niki,Queens,Flushing,Private room,48,1,54,5/21/2019,172,2,113
104835356,Jerry,Brooklyn,Sunset Park,Private room,73,1,10,5/16/2019,36,3,121
104838182,Larissa,Manhattan,Upper West Side,Private room,85,7,14,5/18/2019,51,1,0
104835356,Jerry,Brooklyn,Sunset Park,Private room,69,1,32,6/16/2019,114,3,292
104835356,Jerry,Brooklyn,Sunset Park,Private room,66,1,24,6/15/2019,80,3,324
69545883,Chayla,Manhattan,Midtown,Private room,799,3,1,12/6/2016,3,12,365
69545883,Chayla,Manhattan,Midtown,Private room,1599,3,2,6/9/2017,8,12,365
104812805,Amarjit S,Staten Island,Arrochar,Private room,34,4,39,4/27/2019,139,8,347
104911818,Samantha,Brooklyn,Clinton Hill,Private room,225,365,0,,,1,90
62828813,Kate,Manhattan,Lower East Side,Private room,69,3,47,5/22/2019,150,1,217
9488965,Stanley,Brooklyn,Prospect Heights,Private room,125,1,0,,,1,15
104927746,Amardeep,Staten Island,Concord,Private room,33,4,18,6/4/2019,83,7,322
104927746,Amardeep,Staten Island,Concord,Private room,32,4,30,6/22/2019,120,7,342
104927746,Amardeep,Staten Island,South Beach,Private room,35,4,10,5/22/2019,34,7,323
69545883,Chayla,Manhattan,Midtown,Private room,649,3,1,12/9/2016,3,12,365
104927746,Amardeep,Staten Island,Concord,Private room,32,4,23,5/5/2019,87,7,312
104885443,Maiko,Queens,Astoria,Private room,85,2,57,6/22/2019,186,2,306
69545883,Chayla,Manhattan,Midtown,Private room,699,3,1,12/11/2016,3,12,365
69545883,Chayla,Manhattan,Midtown,Private room,799,3,1,12/11/2016,3,12,365
2642093,Paloma,Brooklyn,Greenpoint,Private room,75,5,1,10/4/2017,5,1,0
3842134,Dawn,Brooklyn,Greenpoint,Private room,59,20,7,4/28/2019,27,3,342
700224,Shane & Nicole,Brooklyn,Boerum Hill,Private room,250,5,0,,,4,50
66915031,Sharon,Manhattan,Washington Heights,Private room,65,2,55,6/11/2019,554,1,5
3740293,Paolo,Manhattan,Upper West Side,Private room,60,14,1,5/23/2017,4,1,0
104661811,Elias,Staten Island,Arrochar,Private room,105,1,12,5/19/2019,39,1,89
90658585,Faye,Staten Island,Tompkinsville,Private room,34,3,24,6/10/2019,78,3,159
1626704,Meghan,Brooklyn,Bedford-Stuyvesant,Private room,75,2,55,12/30/2018,195,1,0
105025187,Anima,Manhattan,East Village,Private room,49,3,1,8/4/2017,4,2,0
105239473,Joseph,Brooklyn,Cypress Hills,Private room,65,3,22,1/1/2019,70,1,89
9372363,Tj,Brooklyn,Borough Park,Private room,65,3,8,6/18/2019,26,2,40
105258361,Elena,Manhattan,Upper West Side,Private room,100,3,38,4/3/2019,121,1,14
104700532,Sehai,Brooklyn,Bedford-Stuyvesant,Private room,55,1,1,1/1/2017,3,1,6
1886695,Ronald,Brooklyn,Bushwick,Private room,70,2,16,6/30/2019,87,1,29
15863391,Cyril,Brooklyn,Clinton Hill,Private room,49,5,16,1/10/2019,53,1,0
44037475,Hannah,Brooklyn,Bedford-Stuyvesant,Private room,50,30,11,1/2/2019,36,4,79
5187497,Ignacio,Brooklyn,Bushwick,Private room,50,4,0,,,2,0
33651056,Danielle,Brooklyn,Bushwick,Private room,120,3,1,1/4/2017,3,1,0
35281088,Tk,Manhattan,Harlem,Private room,44,2,45,6/29/2019,143,1,18
79751933,Amara,Brooklyn,Crown Heights,Private room,30,3,1,12/16/2016,3,1,0
105349749,Mattie,Manhattan,Harlem,Private room,80,2,10,6/28/2019,32,1,8
105359406,Lynne,Queens,Sunnyside,Private room,135,7,1,1/1/2017,3,1,0
15956611,Jay R.,Manhattan,East Harlem,Private room,100,29,4,12/31/2018,18,2,66
20319948,Cesar & Nadia,Brooklyn,Crown Heights,Private room,50,4,28,4/30/2018,95,1,0
10332773,Phoebe,Manhattan,Harlem,Private room,110,2,137,7/3/2019,437,1,102
17638424,Sophie,Queens,Elmhurst,Private room,30,1,106,6/30/2019,336,8,142
69545883,Chayla,Manhattan,Midtown,Private room,699,3,2,12/15/2016,6,12,365
32545798,Sasha,Brooklyn,Williamsburg,Private room,60,2,7,6/12/2017,23,5,0
94536810,Belkis,Bronx,Bronxdale,Private room,45,5,30,5/23/2019,98,2,318
40146897,Eric,Brooklyn,Crown Heights,Private room,29,2,97,6/24/2019,307,5,145
105384236,Aleksandra,Manhattan,Washington Heights,Private room,80,1,11,6/2/2019,60,1,31
105375380,Yesenia,Bronx,Woodlawn,Private room,68,2,1,5/19/2018,7,2,39
32610275,Mario,Manhattan,Nolita,Private room,110,3,0,,,1,0
105455587,Lisa,Queens,Forest Hills,Private room,60,1,0,,,1,0
13483196,Noelle,Brooklyn,Williamsburg,Private room,90,1,0,,,1,0
69545883,Chayla,Manhattan,Midtown,Private room,799,2,1,12/30/2016,3,12,365
6007970,Irem,Brooklyn,Williamsburg,Private room,45,3,31,3/3/2019,101,1,0
104926837,Julia,Manhattan,Financial District,Private room,176,3,123,6/30/2019,390,3,17
415660,Carmen,Brooklyn,Williamsburg,Private room,85,6,7,5/27/2019,23,2,19
83732495,Debbie,Brooklyn,East Flatbush,Private room,21,5,4,4/30/2017,15,1,0
88384901,Nehia,Brooklyn,South Slope,Private room,145,4,0,,,1,0
104926837,Julia,Manhattan,Financial District,Private room,113,3,131,7/4/2019,421,3,12
60495305,Joe,Manhattan,Upper East Side,Private room,100,2,14,1/1/2018,46,1,0
104926837,Julia,Manhattan,Financial District,Private room,146,3,104,6/17/2019,331,3,7
105511610,Laura,Manhattan,Lower East Side,Private room,98,2,76,6/24/2019,242,1,46
28875304,Sebastian,Brooklyn,Bushwick,Private room,85,4,4,1/2/2019,13,2,8
4936720,Mac,Brooklyn,Williamsburg,Private room,110,1,77,6/12/2019,251,2,39
10737943,David,Manhattan,Upper East Side,Private room,48,30,7,5/12/2019,26,10,342
105162882,Jian,Manhattan,Upper West Side,Private room,110,1,1,12/7/2016,3,1,0
73447493,Alana,Brooklyn,Bedford-Stuyvesant,Private room,60,2,37,6/24/2019,118,1,90
102383709,Mark & Will,Manhattan,Harlem,Private room,58,4,131,6/26/2019,417,2,115
105582490,Joseph,Queens,Ridgewood,Private room,40,2,20,4/13/2018,64,1,0
22432953,Charles-Hugo,Brooklyn,Williamsburg,Private room,55,4,3,5/5/2017,10,1,0
1314045,Tim,Brooklyn,Williamsburg,Private room,99,1,230,7/5/2019,728,3,353
105074140,Emmy,Queens,Flushing,Private room,38,1,69,2/27/2019,219,4,0
65974774,Geo,Manhattan,Upper East Side,Private room,114,1,40,4/26/2019,128,3,324
13325936,Madi,Manhattan,East Harlem,Private room,60,5,1,1/2/2017,3,1,0
95766078,Alex,Brooklyn,Bedford-Stuyvesant,Private room,75,1,0,,,2,0
105668518,Benny,Manhattan,Washington Heights,Private room,100,2,4,5/8/2017,13,1,0
22243853,Annie,Brooklyn,Williamsburg,Private room,60,3,21,9/11/2018,72,1,0
563530,Misael,Bronx,Kingsbridge,Private room,80,30,0,,,1,365
5998815,Brecht,Manhattan,Stuyvesant Town,Private room,85,3,16,6/21/2019,51,1,9
19238497,Azu,Brooklyn,Prospect-Lefferts Gardens,Private room,36,7,8,8/19/2017,26,1,0
43729733,Rod,Manhattan,East Harlem,Private room,150,1,56,6/24/2019,179,1,272
105640471,Jason,Brooklyn,Sunset Park,Private room,54,1,18,11/11/2018,61,8,241
12943509,Grace,Brooklyn,Williamsburg,Private room,35,3,0,,,1,0
105640471,Jason,Brooklyn,Sunset Park,Private room,53,1,18,6/17/2019,63,8,360
105640471,Jason,Brooklyn,Sunset Park,Private room,48,1,10,6/10/2019,71,8,240
105640471,Jason,Brooklyn,Sunset Park,Private room,39,3,23,1/2/2019,82,8,137
105753805,Kevin,Queens,Elmhurst,Private room,70,1,8,6/8/2019,26,1,302
40532977,Johari,Brooklyn,Bedford-Stuyvesant,Private room,29,60,13,5/1/2019,42,4,51
105394139,Ciprian,Bronx,Fordham,Private room,79,3,73,6/20/2019,279,4,69
312722,Kristian & Di,Brooklyn,Williamsburg,Private room,70,20,3,10/27/2018,15,4,275
7824337,Miralva,Brooklyn,Flatbush,Private room,95,3,14,8/27/2018,46,2,0
11073179,Sandra,Brooklyn,Prospect-Lefferts Gardens,Private room,75,1,3,2/23/2019,10,1,0
104814891,Kirra,Manhattan,Chinatown,Private room,80,2,152,7/5/2019,501,1,105
78119367,Joel,Brooklyn,Bushwick,Private room,82,2,0,,,1,0
22511613,James,Brooklyn,Cobble Hill,Private room,114,1,2,11/5/2017,9,2,0
17167740,Andrea,Brooklyn,South Slope,Private room,93,2,34,1/4/2018,111,1,34
28365672,Lucy,Manhattan,Morningside Heights,Private room,55,6,0,,,1,0
63834432,Camille,Brooklyn,Williamsburg,Private room,58,1,1,12/8/2016,3,1,0
49699620,Louise,Manhattan,Upper East Side,Private room,90,3,7,1/15/2018,22,3,0
2568028,Maria,Queens,Astoria,Private room,50,1,5,12/17/2016,16,1,0
43754478,Thomas,Brooklyn,Bedford-Stuyvesant,Private room,50,5,5,4/28/2017,17,1,0
9119410,Marie,Brooklyn,Kensington,Private room,80,1,1,12/10/2016,3,1,0
83627325,Jared,Queens,Sunnyside,Private room,109,1,5,10/21/2018,17,4,356
31207419,Yandong,Manhattan,Roosevelt Island,Private room,45,2,1,12/25/2016,3,1,0
6134680,Amy,Brooklyn,Crown Heights,Private room,50,1,35,5/27/2019,114,1,5
90658585,Faye,Staten Island,Tompkinsville,Private room,55,3,6,6/7/2019,22,3,88
69189948,Ella,Manhattan,Washington Heights,Private room,75,2,45,7/1/2019,144,3,183
4013000,Mei,Queens,Bayside,Private room,30,15,31,5/6/2019,99,2,142
1354727,Courtney,Queens,Astoria,Private room,75,1,50,6/18/2019,159,2,61
386795,Reuben,Brooklyn,Bedford-Stuyvesant,Private room,30,7,0,,,1,0
29314677,Ignat,Brooklyn,Sunset Park,Private room,64,1,87,7/1/2019,282,1,42
11313668,Adam,Brooklyn,Williamsburg,Private room,55,1,8,3/24/2019,26,2,0
65974774,Geo,Manhattan,Upper East Side,Private room,132,1,14,5/26/2019,51,3,326
106043391,Samuel,Brooklyn,Greenpoint,Private room,60,3,0,,,1,0
33213436,Alec,Brooklyn,Gowanus,Private room,169,1,34,10/29/2018,109,8,364
21422835,Kate,Manhattan,Chelsea,Private room,120,3,0,,,1,0
86509759,Roanne,Manhattan,East Harlem,Private room,77,3,30,6/28/2019,98,1,90
29263011,Justin,Brooklyn,Red Hook,Private room,85,2,68,7/1/2019,222,1,69
38288406,Justin,Queens,Ridgewood,Private room,30,15,0,,,1,0
50053528,Julia,Manhattan,East Village,Private room,80,3,110,6/17/2019,348,1,11
61585315,Rachel & Preston,Manhattan,Upper West Side,Private room,75,2,3,3/26/2017,10,1,0
101499766,Claudette,Queens,Springfield Gardens,Private room,60,1,305,7/7/2019,983,2,341
59442523,Josh,Brooklyn,Flatbush,Private room,90,1,2,8/20/2017,9,2,0
71147912,Rachel,Brooklyn,Bushwick,Private room,49,4,3,1/1/2018,10,1,0
11081130,Sai Swaroop,Manhattan,Morningside Heights,Private room,37,5,0,,,1,0
45299546,Aude,Brooklyn,Williamsburg,Private room,47,7,2,7/16/2017,7,1,12
104177785,Carolina,Queens,Jackson Heights,Private room,250,2,14,9/10/2017,51,1,1
106197850,Jamie,Brooklyn,Sunset Park,Private room,50,7,1,5/21/2017,4,1,0
44458662,Melanie,Brooklyn,Bedford-Stuyvesant,Private room,40,5,2,7/20/2017,8,1,0
53836757,Felipe,Manhattan,East Village,Private room,85,4,20,12/27/2018,65,1,12
3568330,Ken,Brooklyn,Bedford-Stuyvesant,Private room,85,9,6,7/22/2018,22,1,10
35261699,Harry,Brooklyn,Greenpoint,Private room,60,7,6,12/30/2018,20,1,62
75443454,Ana,Queens,Ditmars Steinway,Private room,87,3,3,4/19/2019,10,2,343
40230231,Mor,Brooklyn,Greenpoint,Private room,50,8,1,1/2/2019,16,1,2
18625208,Delphine,Brooklyn,Williamsburg,Private room,85,2,4,10/15/2017,13,1,0
106272021,Esther,Brooklyn,Prospect-Lefferts Gardens,Private room,80,1,12,6/10/2018,39,3,5
12810839,Kytzia,Manhattan,West Village,Private room,90,1,32,8/1/2018,104,2,0
36234811,Anna,Queens,Arverne,Private room,69,1,25,6/21/2019,81,4,156
44707475,Rachel,Brooklyn,Williamsburg,Private room,35,7,5,2/10/2019,16,1,0
8091133,Daniel,Brooklyn,Bushwick,Private room,40,2,0,,,1,0
19000672,Cindy,Brooklyn,Crown Heights,Private room,150,2,2,1/3/2017,7,1,0
106321136,Devshri,Brooklyn,Bedford-Stuyvesant,Private room,35,15,0,,,1,0
60146124,Diana,Brooklyn,Williamsburg,Private room,38,21,13,5/7/2019,42,1,26
46660053,Ploy,Brooklyn,Williamsburg,Private room,70,2,52,6/20/2019,170,3,62
82319393,Denise,Manhattan,Midtown,Private room,350,3,1,1/2/2017,3,1,0
106327066,Janelle,Manhattan,Washington Heights,Private room,50,2,1,12/7/2016,3,1,0
40277743,Francisca,Manhattan,Morningside Heights,Private room,68,5,0,,,1,0
336228,Victoria,Queens,Sunnyside,Private room,95,1,2,2/10/2018,9,1,0
24967970,Ekaterina,Manhattan,Inwood,Private room,80,3,6,6/25/2019,28,1,58
5164854,Lilia,Manhattan,Harlem,Private room,54,5,8,9/3/2018,31,8,332
40711894,Jessica,Queens,Elmhurst,Private room,53,1,9,9/9/2018,29,4,0
1395843,Jackie,Manhattan,Washington Heights,Private room,50,2,3,1/8/2017,10,1,0
104626152,Nikki,Brooklyn,Bedford-Stuyvesant,Private room,200,2,0,,,4,189
104626152,Nikki,Brooklyn,Bedford-Stuyvesant,Private room,200,2,1,1/2/2017,3,4,189
31486652,Devin,Manhattan,Financial District,Private room,129,13,0,,,1,0
20645317,Cortney,Brooklyn,Clinton Hill,Private room,80,2,4,8/30/2018,13,1,10
106405713,Charley,Manhattan,Harlem,Private room,100,2,5,4/24/2019,55,1,135
407407,Calixto,Bronx,Norwood,Private room,60,2,3,12/25/2017,10,1,364
106438891,Vincent,Manhattan,Nolita,Private room,100,3,1,1/1/2017,3,1,0
33069397,Jesse,Manhattan,Roosevelt Island,Private room,40,10,1,1/7/2017,3,1,0
106442885,Ava,Brooklyn,Bedford-Stuyvesant,Private room,37,1,93,5/31/2019,300,2,2
106407359,Sean,Manhattan,Harlem,Private room,75,2,121,6/12/2019,389,1,3
65800377,Benny,Brooklyn,Bushwick,Private room,39,2,9,7/7/2019,29,3,79
106442885,Ava,Brooklyn,Bedford-Stuyvesant,Private room,29,1,139,6/24/2019,443,2,2
23055253,Marie,Brooklyn,Bushwick,Private room,80,3,2,9/12/2017,7,2,0
20362478,Gabrielle,Manhattan,Upper East Side,Private room,100,1,19,5/17/2017,62,1,0
106451051,Claire,Queens,Ridgewood,Private room,40,5,8,8/3/2017,26,1,6
77304447,Genesis,Manhattan,Harlem,Private room,45,5,40,7/3/2019,131,3,45
32625342,Bianca,Bronx,Kingsbridge,Private room,30,4,11,5/15/2019,35,2,0
26432133,Danielle,Queens,East Elmhurst,Private room,48,1,510,7/6/2019,1622,5,341
104166155,Suzie And Ryan,Brooklyn,East Flatbush,Private room,49,1,1,3/31/2019,30,2,90
105606522,Leah,Brooklyn,Bushwick,Private room,70,3,1,12/16/2016,3,1,0
43797176,Malcolm,Brooklyn,Cypress Hills,Private room,80,2,17,5/27/2019,70,1,353
13490820,Douglas,Brooklyn,Williamsburg,Private room,50,3,3,11/23/2018,35,1,0
34549333,Jordan,Manhattan,Washington Heights,Private room,54,3,1,1/4/2017,3,1,0
106544984,Maritza,Bronx,Norwood,Private room,125,1,0,,,1,0
106546614,Raymond,Brooklyn,Bedford-Stuyvesant,Private room,40,7,0,,,1,0
7965887,Stephanie,Queens,Ridgewood,Private room,60,3,5,11/25/2018,16,1,0
11768876,Laura,Brooklyn,Bushwick,Private room,30,2,61,6/23/2019,195,1,26
106555930,Emi,Brooklyn,Fort Greene,Private room,150,2,0,,,1,0
92493393,Eddie & Lois,Staten Island,West Brighton,Private room,55,2,30,6/30/2019,96,5,61
42422050,Paula,Manhattan,East Village,Private room,79,2,19,3/16/2019,67,2,244
10795846,Sasha,Manhattan,Upper West Side,Private room,80,1,47,6/23/2019,150,2,0
92493393,Eddie & Lois,Staten Island,West Brighton,Private room,55,2,64,6/7/2019,204,5,348
67469354,Britt,Manhattan,Harlem,Private room,66,3,78,7/4/2019,249,1,55
5164854,Lilia,Manhattan,Harlem,Private room,52,7,3,11/13/2017,13,8,326
47675184,Antonio,Brooklyn,Bedford-Stuyvesant,Private room,35,1,7,1/12/2017,22,1,0
106634224,Andrei,Brooklyn,Bedford-Stuyvesant,Private room,55,14,4,2/28/2017,13,2,0
4453703,Kraig,Brooklyn,Bushwick,Private room,43,1,1,12/8/2016,3,1,0
22919533,Kristina,Brooklyn,Williamsburg,Private room,150,3,43,6/24/2019,141,2,67
5865860,Jeremy,Manhattan,Midtown,Private room,120,2,2,6/30/2017,8,1,0
27951037,Kirsten,Queens,Ditmars Steinway,Private room,65,30,79,4/7/2019,255,2,0
9367785,Camilo,Brooklyn,Greenpoint,Private room,63,1,10,4/8/2018,32,1,0
934811,Monica,Manhattan,Kips Bay,Private room,70,2,8,6/30/2019,26,1,0
106720090,Sarah,Manhattan,Hell's Kitchen,Private room,95,4,0,,,1,0
9018292,Rémi,Brooklyn,Boerum Hill,Private room,60,7,0,,,1,0
106723044,Armando,Manhattan,Upper East Side,Private room,100,1,1,1/1/2017,3,1,0
105828057,Kim,Brooklyn,Bushwick,Private room,49,25,61,3/6/2018,196,1,0
69545883,Chayla,Manhattan,Midtown,Private room,799,3,3,9/30/2017,10,12,365
29111684,Samuel,Manhattan,Lower East Side,Private room,85,30,2,3/20/2017,6,1,0
53394322,Azumi,Brooklyn,Williamsburg,Private room,58,7,0,,,1,0
13846249,Sarah,Manhattan,West Village,Private room,100,2,2,1/3/2017,6,1,0
3240340,Yulia,Manhattan,Harlem,Private room,55,2,7,3/20/2018,23,1,0
106746084,Peter,Brooklyn,Williamsburg,Private room,55,3,0,,,1,0
59529529,Han,Manhattan,Hell's Kitchen,Private room,70,1,178,7/3/2019,575,6,146
29533851,Ben,Manhattan,East Village,Private room,85,2,57,6/19/2019,236,1,56
35998113,Jo & Savannah,Brooklyn,Bedford-Stuyvesant,Private room,57,2,151,5/28/2019,493,3,0
4291007,Graham And Ben,Brooklyn,Clinton Hill,Private room,97,30,9,3/7/2019,29,11,263
4291007,Graham And Ben,Brooklyn,Bedford-Stuyvesant,Private room,80,30,15,2/28/2019,48,11,342
29650513,Katie Graham,Brooklyn,Clinton Hill,Private room,97,30,13,5/20/2019,41,6,332
29650513,Katie Graham,Brooklyn,Bedford-Stuyvesant,Private room,97,30,7,5/16/2018,24,6,97
2245740,Perry,Manhattan,Harlem,Private room,120,7,0,,,1,0
106798652,Timbrooke,Brooklyn,Bushwick,Private room,50,7,0,,,2,362
106816918,Zdzislawa,Brooklyn,Greenpoint,Private room,150,2,37,11/2/2017,123,1,0
26004891,Ariane,Brooklyn,Fort Greene,Private room,44,6,0,,,1,0
4992081,Sascha,Brooklyn,Williamsburg,Private room,84,3,10,7/1/2019,38,1,4
8030654,Calvin,Manhattan,East Village,Private room,300,1,2,6/7/2018,15,1,0
106827427,Zarrin,Brooklyn,Bushwick,Private room,30,3,2,1/11/2017,7,1,0
23700673,Yoni,Brooklyn,Clinton Hill,Private room,76,3,163,6/12/2019,522,2,53
20532489,Inese & Michæl,Brooklyn,Williamsburg,Private room,124,2,71,6/7/2019,232,1,70
83717038,Max,Brooklyn,Greenpoint,Private room,45,2,85,6/16/2019,273,3,171
58391491,Juel,Queens,East Elmhurst,Private room,33,1,333,6/24/2019,1064,5,139
58391491,Juel,Queens,East Elmhurst,Private room,45,1,255,6/23/2019,817,5,175
27809907,Sophie,Manhattan,Chinatown,Private room,130,2,2,7/2/2017,6,1,0
3173147,Andrea,Manhattan,Lower East Side,Private room,95,4,15,6/25/2019,63,2,244
58391491,Juel,Queens,East Elmhurst,Private room,45,1,306,6/20/2019,982,5,155
68547639,Darren,Brooklyn,Bedford-Stuyvesant,Private room,100,1,0,,,1,0
9236677,Jose Diego,Manhattan,Hell's Kitchen,Private room,155,1,0,,,1,0
32923003,Vanessa,Brooklyn,Bushwick,Private room,31,7,2,1/15/2017,6,1,89
1228668,Mattia,Brooklyn,Red Hook,Private room,38,4,4,6/20/2019,13,1,0
33127406,Emily,Manhattan,Lower East Side,Private room,90,5,0,,,1,0
106921180,Jake,Queens,Ridgewood,Private room,33,3,2,12/31/2016,6,1,0
81109720,Tatiana,Manhattan,Harlem,Private room,35,15,0,,,1,0
23848987,Norberto,Queens,Ridgewood,Private room,40,5,0,,,1,0
1636770,Clare,Brooklyn,Bedford-Stuyvesant,Private room,68,2,4,1/24/2017,13,1,0
105079063,Manuel,Queens,Ridgewood,Private room,65,4,20,12/27/2017,64,1,0
3914854,Matt,Brooklyn,Williamsburg,Private room,125,2,3,4/8/2017,10,1,0
13933851,Yagil,Brooklyn,Bedford-Stuyvesant,Private room,40,8,11,2/28/2018,35,2,0
42561290,Carla,Brooklyn,East New York,Private room,45,2,37,1/29/2019,121,4,158
106948134,Erik,Manhattan,Roosevelt Island,Private room,50,1,8,4/28/2019,32,2,0
60736303,Charlotte,Brooklyn,Williamsburg,Private room,60,2,1,1/1/2017,3,1,0
36828710,Bridgid,Brooklyn,Williamsburg,Private room,60,1,1,3/27/2017,4,1,0
35215309,Victor,Manhattan,East Harlem,Private room,55,3,24,6/29/2019,86,2,81
105394139,Ciprian,Bronx,Fordham,Private room,58,3,84,6/23/2019,274,4,75
9210000,Tracy,Brooklyn,Bushwick,Private room,50,2,5,5/16/2017,16,1,206
106634224,Andrei,Brooklyn,Bedford-Stuyvesant,Private room,55,7,0,,,2,0
106963874,Mabel,Queens,Elmhurst,Private room,50,1,2,1/20/2017,7,1,0
106977720,Kristan,Brooklyn,Carroll Gardens,Private room,50,2,2,3/2/2017,7,1,0
40146897,Eric,Brooklyn,Crown Heights,Private room,49,2,34,6/4/2019,111,5,29
4013000,Mei,Queens,Bayside,Private room,30,15,22,6/2/2019,70,2,145
107055014,Michael,Manhattan,Harlem,Private room,147,4,30,6/17/2019,118,1,28
107058927,Laura,Brooklyn,Williamsburg,Private room,50,4,0,,,1,0
1260413,Helena,Brooklyn,Williamsburg,Private room,105,3,4,5/28/2018,13,3,0
105394139,Ciprian,Bronx,Fordham,Private room,55,3,74,6/19/2019,242,4,84
31736547,Iza,Manhattan,East Harlem,Private room,65,1,73,7/1/2019,332,2,34
78466689,Natalia,Manhattan,Inwood,Private room,59,2,11,6/28/2019,36,1,29
25438770,Mary Grace,Manhattan,East Village,Private room,165,3,0,,,1,0
60163700,Dee,Manhattan,Harlem,Private room,50,60,13,8/15/2018,67,4,0
107082851,Brian,Brooklyn,Williamsburg,Private room,59,5,1,1/1/2017,3,2,0
32545798,Sasha,Brooklyn,Williamsburg,Private room,45,1,4,6/24/2017,13,5,0
46416490,Anne,Manhattan,Harlem,Private room,68,30,20,9/14/2018,65,1,15
4487093,Jack - Philippe,Manhattan,East Harlem,Private room,105,2,85,7/1/2019,279,1,117
26574838,Maude,Brooklyn,Williamsburg,Private room,65,2,2,1/8/2017,7,1,0
17171419,Mordechai,Manhattan,Washington Heights,Private room,39,4,0,,,2,0
105074140,Emmy,Queens,Flushing,Private room,48,1,52,2/14/2019,203,4,0
18329648,Genya,Brooklyn,Sheepshead Bay,Private room,40,1,0,,,1,0
6842719,Shachi,Brooklyn,Williamsburg,Private room,120,1,7,5/22/2019,23,2,89
107158968,Jessica,Brooklyn,Carroll Gardens,Private room,45,1,8,3/16/2018,26,1,0
61042,Marlon,Manhattan,Harlem,Private room,45,4,22,12/31/2018,71,6,0
107040079,Jonathon,Brooklyn,Crown Heights,Private room,80,4,46,6/30/2019,194,2,272
97853468,Steven,Bronx,Hunts Point,Private room,45,14,18,5/31/2019,68,4,332
11511386,Erika,Manhattan,Chinatown,Private room,100,2,1,12/30/2016,3,1,0
38679669,Mary,Manhattan,Morningside Heights,Private room,65,4,0,,,1,0
17098527,Mei Ni,Manhattan,East Village,Private room,200,4,2,1/1/2018,7,1,39
